"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.TSDP.6",4.211708989009944,0.1594699581850195,3.896951756449701,4.526466221570186,0.025430667563531868,1199,"(De Facto) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.7",-999,NA,NA,NA,NA,1,"(De Jure) Selectivity of teacher hiring process","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.DF",4.372452555691738,0.11943469370634809,4.136715780624208,4.608189330759268,0.014264646060729183,1199,"(De Facto) Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP",2.601892532978567,0.08886876503939341,2.4264859117992206,2.7772991541579133,0.007897657399626912,1199,"Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank","School survey.  Our teaching support indicator asks teachers about participation and the experience with several types of formal/informal training:      Pre,Service (Induction) Training:   - 0.5 Points. Had a pre-service training   - 0.5 Points.  Teacher reported receiving usable skills from training      Teacher practicum (teach a class with supervision)   - 0.5 Points. Teacher participated in a practicum   - 0.5 Points.  Practicum lasted more than 3 months and teacher spent more than one hour per day teaching to students.     In-Service Training:   - 0.5 Points. Had an in-service training   - 0.25 Points. In-service training lasted more than 2 total days   - 0.125 Points. More than 25% of the in-service training was done in the classroom.   - 0.125 Points. More than 50% of the in-service training was done in the classroom.     Opportunities for teachers to come together to share ways of improving teaching: <br>  - 1 Point if such opportunities exist."
"SE.PRM.TSUP.1",NA,NA,NA,NA,NA,1,"(De Jure) Practicum required as part of pre-service training","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.2",63.371176510152935,7.742332426853207,48.08958268537529,78.65277033493058,59.943711407902676,1199,"(De Facto) Percent reporting they completed a practicum as part of pre-service training","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.3",27.65500570713248,5.862572777333256,16.083627598815042,39.22638381544992,34.36975956952896,1199,"(De Facto) Percent of teachers reporting that they participated in an induction and/or mentorship program","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.4",NA,NA,NA,NA,NA,1,"(De Jure) Participation in professional development has professional implications for teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.5",37.07674046599419,3.5256215703589646,30.117969665707303,44.03551126628108,12.430007457380412,1199,"(De Facto) Percent of teachers reporting having attended in-service trainings in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.6",12.856417957375736,1.1623881515601973,10.562129541488552,15.15070637326292,1.3511462148875322,504,"(De Facto) Average length of the trainings attended","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.7",1.9958605003401912,0.15239935960708248,1.6950590125877183,2.2966619880926644,0.023225564808648843,504,"(De Facto) Average span of time (in weeks) of those trainings","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.8",23.568474064539217,5.851172892470618,12.01959672220747,35.11735140687097,34.23622421758298,504,"(De Facto) Average percent of time spent inside the classrooms during the trainings","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.9",81.60459115304657,4.05871984439656,73.59360625972006,89.61557604637308,16.473206775298433,1199,"(De Facto) Percent of teachers that report having opportunities to come together with other teachers to discuss ways of improving teaching","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.DF",2.601892532978567,0.08886876503939341,2.4264859117992206,2.7772991541579133,0.007897657399626912,1199,"(De Facto) Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL",2.883610155680203,0.13658497183492582,2.614022653222837,3.153197658137569,0.01865545453114748,1199,"Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank","School survey.  This policy lever measures whether there is a teacher evaluation system in place, and if so, the types of decisions that are made based on the evaluation results.  Score is the sum of the following:   , 1 Point. Was teacher formally evaluated in past school year?   - 1 Point total.  0.2 points for each of the following: Evaluation included evaluation of attendance, knowledge of subject matter, pedagogical skills in the classroom, students' academic achievement, students' socio-emotional development       - 1 Point.  Consequences exist if teacher receives 2 or more negative evaluations   - 1 Point. Rewards exist if teacher receives 2 or more positive evaluations"
"SE.PRM.TEVL.1",NA,NA,NA,NA,NA,1,"(De Jure) Legislation assigns responsibility of evaluating the performance of teachers to a public authority (national, regional, local)","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.2",NA,NA,NA,NA,NA,1,"(De Jure) Legislation assigns responsibility of evaluating the performance of teachers to the schools","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.3",47.04473846179125,4.479101276462993,38.20401674729229,55.8854601762902,20.062348244812412,1199,"(De Facto) Percent of teachers that report being evaluated in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.4",NA,NA,NA,NA,NA,1,"(De Jure) The criteria to evaluate teachers is clear","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.5",0.3504919047989191,0.05377212048368763,0.24435803466455422,0.45662577493328405,0.002891440941312219,2063,"(De Facto) Number of criteria used to evaluate teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.6",67.70355313115704,5.189522119706227,57.460623119137125,77.94648314317695,26.931139830920216,1199,"(De Facto) Percent of teachers that report there would be consequences after two negative evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.7",56.815362876272815,4.963286064955633,47.01897110449014,66.6117546480555,24.63420856258277,1199,"(De Facto) Percent of teachers that report there would be consequences after two positive evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.8",NA,NA,NA,NA,NA,1,"(De Jure) There are clear consequences for teachers who receive two or more negative evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.9",NA,NA,NA,NA,NA,1,"(De Jure) There are clear consequences for teachers who receive two or more positive evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.DF",2.883610155680203,0.13658497183492582,2.614022653222837,3.153197658137569,0.01865545453114748,1199,"(De Facto) Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA",2.4653742652629207,0.04943792088050125,2.367795114073674,2.5629534164521672,0.0024441080209867015,1167,"Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank","School Survey.  This policy lever measures the extent to which teacher presence is being monitored, whether attendance is rewarded, and whether there are consequences for chronic absence. Score is the sum of the following:   , 1 Point. Teachers evaluated by some authority on basis of absence.   - 1 Point.  Good attendance is rewarded.    - 1 Point.  There are consequences for chronic absence (more than 30% absence).   - 1 Point. One minus the fraction of teachers that had to miss class because of any of the following: collect paycheck, school administrative procedure, errands or request of the school district office, other administrative tasks."
"SE.PRM.TMNA.1",NA,NA,NA,NA,NA,1,"(De Jure) Information on teacher presence/absenteeism is being collected on a regular basis","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.2",NA,NA,NA,NA,NA,1,"(De Jure) Teachers receive monetary compensation for being present","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.3",2.8746949374167383,1.1629521270934469,0.5792933627873214,5.170096512046156,1.3524576499111727,1199,"(De Facto) Teacher report receiving monetary compensation (aside from salary) for being present","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.4",16.09212013721929,3.64941446849868,8.889010462873994,23.295229811564585,13.318225962887503,1167,"(De Facto) Percent of teachers that report having been absent because of administrative processes","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.5",51.009120870228394,3.97196206452088,43.1693759960725,58.848865744384284,15.776482641992972,1199,"(De Facto) Percent of teachers that report that there would be consequences for being absent 40% of the time","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.DF",2.4653742652629207,0.04943792088050125,2.367795114073674,2.5629534164521672,0.0024441080209867015,1167,"(De Facto) Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM",3.723539254955392,0.03296052812328683,3.6584827092969734,3.7885958006138107,0.001086396414165982,1178,"Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank","School Survey. This lever measures whether teachers are intrinsically motivated to teach. The question(s) aim to address this phenomenon by measuring the level of intrinsic motivation among teachers as well as teacher values that may be relevant for ensuring that the teacher is motivated to focus on all children and not just some.  Score is sum of the following      , Max 1 point. Average response to battery of questions on whether teachers considers it acceptable to be absent in certain situations.  Average response scores scaled to be continuous score between 0-1.     - Max 1 point. Average response to battery of questions on whether teachers consider some students to be more deserving of attention.  Average response scores scaled to be continuous score between 0-1.    - Max 1 point. Average response to battery of questions on teachers growth mindset regarding students.  Average response scores scaled to be continuous score between 0-1.    - 1 point. Binary response to whether teacher said they became teacher, because teaching offered steady career.  Teacher scored 0 points if they reported wanting to teach for a steady career."
"SE.PRM.TINM.1",4.432862139591466,1.4063370620686606,1.657074356477739,7.208649922705192,1.9777839321479118,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if the assigned curriculum has been completed""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.10",81.97150566300098,2.3823843104817817,77.2692237975215,86.67378752848046,5.675755002829754,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students can change even their basic intelligence level considerably""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.11",0.7295425189824505,0.051699191026923705,0.6275001375932361,0.8315849003716649,0.0026728063528383486,1199,"(De Facto) Percent of teachers who state that intrinsic motivation was the main reason to become teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.12",0.6193030422676765,0.07592032852210663,0.46945367394365844,0.7691524105916946,0.0057638962829045974,1199,"(De Facto) New teachers are required to undergo a probationary period","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.13",NA,NA,NA,NA,NA,1,"(De Jure) New teachers are required to undergo a probationary period","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.2",2.56284365986582,0.854950157222394,0.8753675450727807,4.25031977465886,0.7309397713345962,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if students are left with work to do""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.3",16.455883239352755,1.7033727762547566,13.093814877546599,19.81795160115891,2.901478814885837,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if the teacher is doing something useful for the community""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.4",72.68951462347854,5.93921354013874,60.96686517429845,84.41216407265864,35.27425747536734,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they attend school regularly""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.5",78.16074706403005,4.805964310863911,68.67487246114248,87.64662166691761,23.097292957297626,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they come to school with materials""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.6",79.45591149291663,5.109157329646077,69.37160320001242,89.54021978582084,26.103488619076234,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they are motivated to learn""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.7",53.885447618646225,6.332067932135722,41.38739343097211,66.38350180632034,40.09508429718156,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students have a certain amount of intelligence and they really can’t do much to change it""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.8",51.94351408271255,4.545744056641154,42.97125475888744,60.91577340653765,20.663789028488374,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""To be honest, students can’t really change how intelligent they are""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.9",84.99956079691145,3.6316391109733104,77.83153561375266,92.16758598007024,13.188802632351017,1199,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students can always substantially change how intelligent they are""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.DF",3.723539254955392,0.03296052812328683,3.6584827092969734,3.7885958006138107,0.001086396414165982,1178,"(De Facto) Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD",3.467803277617442,0.09196644273651955,3.286634958048767,3.648971597186117,0.00845782658960953,261,"Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.ISTD.1",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that students have access to the prescribed textbooks?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.10",33.52279754944636,3.9291630677787284,25.782584389955478,41.26301070893724,15.438322413196348,224,"(De Facto) Do you know if there is a policy in place to require that schools have access to drinking water?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.11",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have functioning toilets?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.12",80.92020862099555,3.476863973247024,74.07099727108323,87.76941997090788,12.088583088463084,258,"(De Facto) Do you know if there is a policy in place to require that schools have functioning toilets?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.13",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools are accessible to children with special needs?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.14",78.7997130859714,3.6800161102862288,71.55030433590932,86.04912183603349,13.542518571966186,251,"(De Facto) Do you know if there is there a policy in place to require that schools are accessible to children with special needs?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.2",83.38807727211451,3.554014414304698,76.38688422817881,90.38927031605022,12.631018457085567,253,"(De Facto) Do you know if there is a policy in place to require that students have access to the prescribed textbooks?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.3",NA,NA,NA,NA,NA,1,"(De Jure) Is there a national connectivity program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.4",-999,NA,NA,NA,NA,1,"(De Facto) Do you know if there is a national connectivity program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.5",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that students have access to PCs, laptops, tablets, and/or other computing devices?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.6",14.780641650144881,2.5815456231572873,9.695153198914891,19.86613010137487,6.664377804442547,222,"(De Facto) Do you know if there is a policy in place to require that students have access to PCs, laptops, tablets, and/or other computing devices?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have access to electricity?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.8",31.445327137176932,4.126751199655585,23.315877330560312,39.57477694379355,17.03007546385881,231,"(De Facto) Do you know if there is a policy in place to require that schools have access to electricity?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.9",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have access to drinking water?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.DF",3.467803277617442,0.09196644273651955,3.286634958048767,3.648971597186117,0.00845782658960953,261,"(De Facto) Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON",2.437468421365978,0.05801872411809284,2.323175050444722,2.551761792287234,0.003366172348291368,261,"Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?"
"SE.PRM.IMON.1",0.8560138100509975,0.026170285931305364,0.8044599325308049,0.9075676875711901,6.848838657262795e-4,261,"(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.10",-999,NA,NA,NA,NA,1,"(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.2",0.475700738442613,0.06767079409156826,0.34239337453194024,0.6090081023532858,0.0045793363729834296,261,"(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.3",1.0333961852573341,0.07476552227758676,0.8861126367187537,1.1806797337959145,0.005589883321440322,261,"(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.4",0.6341074422962882,0.043590911777965625,0.5482359874450241,0.7199788971475524,0.0019001675896343823,261,"(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.5",0.58416665145477,0.09514377718557225,0.39673917554912835,0.7715941273604117,0.00905233833713782,136,"(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.6",0.5504333484500801,0.0457162237202076,0.4603751578539276,0.6404915390462326,0.002089973111236072,261,"(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.7",-999,NA,NA,NA,NA,1,"(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.8",-999,NA,NA,NA,NA,1,"(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.9",-999,NA,NA,NA,NA,1,"(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.DF",2.437468421365978,0.05801872411809284,2.323175050444722,2.551761792287234,0.003366172348291368,261,"(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.DJ",-999,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.1",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy to encourage salt iodization exist?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of households with salt testing positive for any iodide among households","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.3",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy exist to encourage iron fortification of staples like wheat, maize, or rice?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 6–23 months who had at least the minimum dietary diversity and the minimum meal frequency during the previous day","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.5",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy exist to encourage breastfeeding?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.6",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children born in the five (three) years preceding the survey who were ever breastfed","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a publicly funded school feeding program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.8",12.221920569901993,2.7099054384292414,6.883571060431559,17.560270079372426,7.343587485228379,261,"(De Facto) Percent of schools reporting having publicly funded school feeding program","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LHTH.1",NA,NA,NA,NA,NA,1,"(De Jure) Are young children required to receive a complete course of childhood immunizations?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children who at age 24-35 months had received all vaccinations recommended in the national immunization schedule","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.3",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that assures access to healthcare for young children? Either by offering these services free or by subsidizing them","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of  children under 5 covered by health insurance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.5",NA,NA,NA,NA,NA,1,"(De Jure) Are deworming pills funded and distributed by the government?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.6",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 6-59 months who received deworming medication","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that guarantees pregnant women free antenatal visits and skilled delivery?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.8",NA,NA,NA,NA,NA,1,"(De Facto) Percent of women age 15-49 years with a live birth in the last 2 years whose most recent live birth was delivered in a health facility","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LCBC.1",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that guarantees free education for some or all grades and ages included in pre-primary education (for children age 0-83 months)?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 36-59 months who are attending an early childhood education programme","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.3",NA,NA,NA,NA,NA,1,"(De Jure) Are there developmental standards established for early childhood care and education?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.4",NA,NA,NA,NA,NA,1,"(De Jure) According to laws and regulations, are there requirement to become an early childhood educator, pre-primary teacher?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.5",NA,NA,NA,NA,NA,1,"(De Jure) According to policy, are ECCE professionals working at public or private centers required to complete in-service training in ECCE service delivery?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LFCP.1",NA,NA,NA,NA,NA,1,"(De Jure) Are anti poverty interventions that focus on ECD publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.2",-999,NA,NA,NA,NA,1,"(De Jure) Are cash transfers conditional on ECD services/enrollment publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.3",-999,NA,NA,NA,NA,1,"(De Jure) Are cash transfers focused partially on ECD publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.4",NA,NA,NA,NA,NA,1,"(De Facto) Coverage of social protection programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.1",NA,NA,NA,NA,NA,1,"(De Jure) Does the government offer programs that aim to share good parenting practices with caregivers?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.2",NA,NA,NA,NA,NA,1,"(De Jure) Are any of the following publicly-supported delivery channels used to reach families in order to promote early childhood stimulation? Home visits, Group sessions, Community health programs, Health center waiting rooms, School-based groups, Mass media/Information campaigns","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.3",-999,NA,NA,NA,NA,1,"(De Facto) Percent of children under age 5 who have three or more children’s books","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 24-59 months engaged in four or more activities to provide early stimulation and responsive care in the last 3 days with any adult in the household","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.SCFN",4.670862694357249,0.08310790932178413,4.507145148840893,4.834580239873604,0.006906924591837894,261,"Policy Lever (School Management) - Clarity of Functions","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.SCFN.1",86.91071454865497,2.8324530590390387,81.33095365224393,92.490475445066,8.022790331659607,261,"(De Facto) Do you know if the policies governing schools assign responsibility for the implementation of the maintenance and expansion of school infrastructure?","Global Education Policy Dashboard","World Bank",NA
